"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"4799","DESKTOP-PHS6MQO","System.Byte[]","10589","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:55:27 PM","11/25/2023 5:55:27 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10588","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-504
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x7e0
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:55:24 PM","11/25/2023 5:55:24 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10587","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-501
	Account Name:		Guest
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x7e0
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:55:24 PM","11/25/2023 5:55:24 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10586","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-503
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x7e0
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:55:24 PM","11/25/2023 5:55:24 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10585","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x7e0
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:55:24 PM","11/25/2023 5:55:24 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10584","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-500
	Account Name:		Administrator
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x7e0
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:55:24 PM","11/25/2023 5:55:24 PM",,,
"4799","DESKTOP-PHS6MQO","System.Byte[]","10583","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:53:46 PM","11/25/2023 5:53:46 PM",,,
"4799","DESKTOP-PHS6MQO","System.Byte[]","10582","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:53:46 PM","11/25/2023 5:53:46 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10581","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-504
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:45 PM","11/25/2023 5:53:45 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10580","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-501
	Account Name:		Guest
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:45 PM","11/25/2023 5:53:45 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10579","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-503
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:45 PM","11/25/2023 5:53:45 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10578","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:45 PM","11/25/2023 5:53:45 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10577","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-500
	Account Name:		Administrator
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:45 PM","11/25/2023 5:53:45 PM",,,
"4799","DESKTOP-PHS6MQO","System.Byte[]","10576","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:53:31 PM","11/25/2023 5:53:31 PM",,,
"4799","DESKTOP-PHS6MQO","System.Byte[]","10575","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:53:31 PM","11/25/2023 5:53:31 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10574","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-504
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:29 PM","11/25/2023 5:53:29 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10573","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-501
	Account Name:		Guest
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:29 PM","11/25/2023 5:53:29 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10572","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-503
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:29 PM","11/25/2023 5:53:29 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10571","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:29 PM","11/25/2023 5:53:29 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10570","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-500
	Account Name:		Administrator
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0x60
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:53:29 PM","11/25/2023 5:53:29 PM",,,
"4799","DESKTOP-PHS6MQO","System.Byte[]","10569","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4799","DESKTOP-PHS6MQO","System.Byte[]","10568","(13826)","13826","SuccessAudit","A security-enabled local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x528
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","Microsoft-Windows-Security-Auditing","System.String[]","4799","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10567","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-504
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10566","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-501
	Account Name:		Guest
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10565","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-503
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10564","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10563","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-500
	Account Name:		Administrator
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:50:02 PM","11/25/2023 5:50:02 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10562","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-504
	Account Name:		WDAGUtilityAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:49:54 PM","11/25/2023 5:49:54 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10561","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-501
	Account Name:		Guest
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:49:54 PM","11/25/2023 5:49:54 PM",,,
"4798","DESKTOP-PHS6MQO","System.Byte[]","10560","(13824)","13824","SuccessAudit","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-1002
	Account Name:		champuser
	Account Domain:		DESKTOP-PHS6MQO
	Logon ID:		0x97200

User:
	Security ID:		S-1-5-21-1760974914-2075844823-2079291112-503
	Account Name:		DefaultAccount
	Account Domain:		DESKTOP-PHS6MQO

Process Information:
	Process ID:		0xb88
	Process Name:		C:\Windows\System32\wbem\WmiPrvSE.exe","Microsoft-Windows-Security-Auditing","System.String[]","4798","11/25/2023 5:49:54 PM","11/25/2023 5:49:54 PM",,,
