"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"16384","DESKTOP-PHS6MQO","System.Byte[]","792","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-02T17:44:23Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/1/2023 1:47:23 PM","11/1/2023 1:47:23 PM",,,
"15","DESKTOP-PHS6MQO","System.Byte[]","791","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/1/2023 1:46:38 PM","11/1/2023 1:46:38 PM",,,
"15","DESKTOP-PHS6MQO","System.Byte[]","790","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/1/2023 1:46:38 PM","11/1/2023 1:46:38 PM",,,
"1","DESKTOP-PHS6MQO","System.Byte[]","789","(0)","0","Information","The Windows Security Center Service has started.","SecurityCenter","System.String[]","1","11/1/2023 1:46:36 PM","11/1/2023 1:46:36 PM",,,
"16394","DESKTOP-PHS6MQO","System.Byte[]","788","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/1/2023 1:46:36 PM","11/1/2023 1:46:36 PM",,,
"900","DESKTOP-PHS6MQO","System.Byte[]","787","(0)","0","Information","The Software Protection service is starting.
Parameters:<explicit>","Software Protection Platform Service","System.String[]","1073742724","11/1/2023 1:46:36 PM","11/1/2023 1:46:36 PM",,,
"0","DESKTOP-PHS6MQO","System.Byte[]","786","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/1/2023 1:46:35 PM","11/1/2023 1:46:35 PM",,,
"903","DESKTOP-PHS6MQO","System.Byte[]","785","(0)","0","0","The Software Protection service has stopped.
","Software Protection Platform Service","System.String[]","1073742727","11/1/2023 1:46:08 PM","11/1/2023 1:46:08 PM",,,
"16384","DESKTOP-PHS6MQO","System.Byte[]","784","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-02T17:44:08Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/1/2023 1:46:08 PM","11/1/2023 1:46:08 PM",,,
"8198","DESKTOP-PHS6MQO","System.Byte[]","783","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0xC004F074
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=NetworkAvailable","Software Protection Platform Service","System.String[]","3221233670","11/1/2023 1:45:25 PM","11/1/2023 1:45:25 PM",,,
"1003","DESKTOP-PHS6MQO","System.Byte[]","782","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/1/2023 1:45:25 PM","11/1/2023 1:45:25 PM",,,
"1003","DESKTOP-PHS6MQO","System.Byte[]","781","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/1/2023 1:45:25 PM","11/1/2023 1:45:25 PM",,,
"12288","DESKTOP-PHS6MQO","System.Byte[]","780","(0)","0","Information","The client has sent an activation request to the key management service machine.
Info:
0xC0020017, 0x00000000, promethium.champlain.edu:1688, c9bea15e-8345-4c01-9c27-e1d1978b0aee, 2023/11/01 17:45, 1, 5, 0, 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 25","Software Protection Platform Service","System.String[]","1073754112","11/1/2023 1:45:25 PM","11/1/2023 1:45:25 PM",,,
"8198","DESKTOP-PHS6MQO","System.Byte[]","779","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0xC004F074
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=UserLogon;SessionId=1","Software Protection Platform Service","System.String[]","3221233670","11/1/2023 1:45:15 PM","11/1/2023 1:45:15 PM",,,
"1003","DESKTOP-PHS6MQO","System.Byte[]","778","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/1/2023 1:45:15 PM","11/1/2023 1:45:15 PM",,,
"1003","DESKTOP-PHS6MQO","System.Byte[]","777","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/1/2023 1:45:15 PM","11/1/2023 1:45:15 PM",,,
"12288","DESKTOP-PHS6MQO","System.Byte[]","776","(0)","0","Information","The client has sent an activation request to the key management service machine.
Info:
0xC0020017, 0x00000000, promethium.champlain.edu:1688, c9bea15e-8345-4c01-9c27-e1d1978b0aee, 2023/11/01 17:44, 1, 5, 0, 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 25","Software Protection Platform Service","System.String[]","1073754112","11/1/2023 1:45:15 PM","11/1/2023 1:45:15 PM",,,
"12288","DESKTOP-PHS6MQO","System.Byte[]","775","(0)","0","Information","The client has sent an activation request to the key management service machine.
Info:
0xC0020017, 0x00000000, promethium.champlain.edu:1688, c9bea15e-8345-4c01-9c27-e1d1978b0aee, 2023/11/01 17:44, 1, 5, 0, 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 25","Software Protection Platform Service","System.String[]","1073754112","11/1/2023 1:45:02 PM","11/1/2023 1:45:02 PM",,,
"6000","DESKTOP-PHS6MQO","System.Byte[]","774","(0)","0","Information","The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.","Wlclntfy","System.String[]","2147489648","11/1/2023 1:44:50 PM","11/1/2023 1:44:50 PM",,,
"6003","DESKTOP-PHS6MQO","System.Byte[]","773","(0)","0","Information","The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.","Wlclntfy","System.String[]","2147489651","11/1/2023 1:44:50 PM","11/1/2023 1:44:50 PM",,,
"902","DESKTOP-PHS6MQO","System.Byte[]","772","(0)","0","0","The Software Protection service has started.
10.0.17763.2989","Software Protection Platform Service","System.String[]","1073742726","11/1/2023 1:44:37 PM","11/1/2023 1:44:37 PM",,,
"1003","DESKTOP-PHS6MQO","System.Byte[]","771","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/1/2023 1:44:37 PM","11/1/2023 1:44:37 PM",,,
"1066","DESKTOP-PHS6MQO","System.Byte[]","770","(0)","0","Information","Initialization status for service objects.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
","Software Protection Platform Service","System.String[]","1073742890","11/1/2023 1:44:37 PM","11/1/2023 1:44:37 PM",,,
"16394","DESKTOP-PHS6MQO","System.Byte[]","769","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/1/2023 1:44:37 PM","11/1/2023 1:44:37 PM",,,
"5617","DESKTOP-PHS6MQO","System.Byte[]","768","(0)","0","Information","Windows Management Instrumentation Service subsystems initialized successfully","Microsoft-Windows-WMI","System.String[]","5617","11/1/2023 1:44:37 PM","11/1/2023 1:44:37 PM","NT AUTHORITY\SYSTEM",,
"900","DESKTOP-PHS6MQO","System.Byte[]","767","(0)","0","Information","The Software Protection service is starting.
Parameters:TriggerStarted:6","Software Protection Platform Service","System.String[]","1073742724","11/1/2023 1:44:37 PM","11/1/2023 1:44:37 PM",,,
"5611","DESKTOP-PHS6MQO","System.Byte[]","766","(0)","0","Information","The Windows Management Instrumentation service has detected an inconsistent system shutdown.","Microsoft-Windows-WMI","System.String[]","5611","11/1/2023 1:44:36 PM","11/1/2023 1:44:36 PM","NT AUTHORITY\SYSTEM",,
"5615","DESKTOP-PHS6MQO","System.Byte[]","765","(0)","0","Information","Windows Management Instrumentation Service started sucessfully","Microsoft-Windows-WMI","System.String[]","5615","11/1/2023 1:44:35 PM","11/1/2023 1:44:35 PM","NT AUTHORITY\SYSTEM",,
"108","DESKTOP-PHS6MQO","System.Byte[]","764","(0)","0","Information","The service was stopped.","VMTools","System.String[]","108","11/1/2023 1:44:35 PM","11/1/2023 1:44:35 PM",,,
"105","DESKTOP-PHS6MQO","System.Byte[]","763","(0)","0","Information","The service was started.","VMTools","System.String[]","105","11/1/2023 1:44:35 PM","11/1/2023 1:44:35 PM",,,
"1531","DESKTOP-PHS6MQO","System.Byte[]","762","(0)","0","Information","The User Profile Service has started successfully.  

","Microsoft-Windows-User Profiles Service","System.String[]","1531","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"4625","DESKTOP-PHS6MQO","System.Byte[]","761","(0)","0","Information","The description for Event ID '1073746449' in Source 'EventSystem' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'86400', 'SuppressDuplicateDuration', 'Software\Microsoft\EventSystem\EventLog'","EventSystem","System.String[]","1073746449","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","760","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 1:37:50 PM","11/1/2023 1:37:50 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","759","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 1:37:50 PM","11/1/2023 1:37:50 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","758","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 1:37:50 PM","11/1/2023 1:37:50 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","757","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 1:37:50 PM","11/1/2023 1:37:50 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","756","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 1:07:51 PM","11/1/2023 1:07:51 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","755","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 1:07:51 PM","11/1/2023 1:07:51 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","754","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 1:07:51 PM","11/1/2023 1:07:51 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","753","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 1:07:51 PM","11/1/2023 1:07:51 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","752","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 12:36:52 PM","11/1/2023 12:36:52 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","751","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 12:36:52 PM","11/1/2023 12:36:52 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","750","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 12:36:52 PM","11/1/2023 12:36:52 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","749","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 12:36:52 PM","11/1/2023 12:36:52 PM",,,
"257","DESKTOP-PHS6MQO","System.Byte[]","748","General","1","Error","The ""vmStatsProvider"" can not be initialized.
""vmGuestLib"" returns error ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356801","11/1/2023 12:19:44 PM","11/1/2023 12:19:44 PM",,,
"259","DESKTOP-PHS6MQO","System.Byte[]","747","Guest Library API","2","Error","Unable to start ""vmGuestLibrary"".
Error: ""VMware Guest API is not running in a Virtual Machine"" (2).","vmStatsProvider","System.String[]","3221356803","11/1/2023 12:19:44 PM","11/1/2023 12:19:44 PM",,,
